PMID,DOI,Title,Abstract
,,[Particularities of diabetes in children and adolescents in the Endocrinology  Department of the Libreville University Hospital Center from 2020 to 2023].,"INTRODUCTION: diabetes in children and adolescents is a major concern in Africa,  due to challenges in management and treatment adherence, with the risk of early  onset of complications in this population. The purpose of this study was to  provide an overview of the population of diabetic children and adolescents  followed at CHUL. METHODS: we conducted a cross-sectional study from January 2020 to December"
41459359,10.11604/pamj.2025.52.70.44443,"INTRODUCTION: le diabète de l'enfant et de l'adolescent constitue une  préoccupation majeure en Afrique, du fait des difficultés de prise en charge et  d'adhésion au traitement, avec comme risque la survenue précoce de complications  dans cette population. L'objectif de cette étude était de faire un état des  lieux de la population d'enfants et d'adolescents diabétiques suivis au Centre  Hospitalier Universitaire de Libreville (CHUL). MÉTHODES: une étude transversale a été menée de janvier 2020 à décembre 2023  incluant les enfants et adolescents âgés de moins de 19 ans hospitalisés au  service d'endocrinologie CHUL. RÉSULTATS: durant la période d'étude, 114 patients âgés de moins de 19 ans ont  été hospitalisés, soit une fréquence hospitalière de 8%. La prédominance était  féminine (sex ratio F/H 0,67). La moyenne d'âge était de 13,08 ± 4,14 ans, des  extrêmes allant de 3 mois à 19 ans. L'âge moyen au diagnostic était de 10,96 ±  4,29 ans, 64,04% avaient une assurance maladie et 67,55% avaient un niveau  secondaire. L'acidocétose représentait 64,91% des cas, la polyurie et la  polydipsie étaient les signes les plus fréquents et 54,38% des patients avaient  des auto-anticorps positifs. Les décompensations acido-cétosiques étaient  fréquentes (29%). La mortalité représentait 3,5%. CONCLUSION: le diabète de l'enfant et de l'adolescent n'est pas une affection  rare à Libreville. Il ressort qu'il touche plus les filles. Les complications  les plus fréquentes sont la cétoacidose. La mortalité est faible; toutefois, le  taux de réhospitalisations important pose le problème de l'éducation  thérapeutique et de la transition dans nos populations de jeunes patients  diabétiques.",
40806446,10.3390/ijms26157315,IJMS Special Issue-Molecular Mechanisms of Diabetic Kidney Disease 2.0.,Diabetic kidney disease (DKD) is a major cause of chronic renal involvement in  both type 1 and type 2 diabetes mellitus (DM) and may be ascribed to a high  percentage of patients referred to renal replacement therapies worldwide [...].
40413587,,[TYPE 1 DIABETES MELLITUS AND MONOGENIC DIABETES - CAN THE TWO WALK TOGETHER?].,"This is a case of a 35-year-old man, diagnosed with type 1 diabetes mellitus  (DM) at the age of 16 after hospitalization due to diabetic ketoacidosis (DKA)  and positive glutamic acid decarboxylase (GAD) antibodies. His diabetes was  never well controlled and there is a strong family history of diabetes and  prediabetes as described. He asked to be checked for monogenic diabetes, so we  conducted an exome panel for this condition. Surprisingly, the genetic testing  was clearly positive for the heterozygote Glucokinase (GCK) gene, a highly  pathogenic maturity-onset diabetes of the young (MODY) type 2. All family  members were referred to complete exome panel, which is not yet complete. In the  literature the author found a few similar case reports. The genetic defect in  MODY2 diabetes is in the phosphorylation of glucose to glucose 6 phosphate which  acts as a glucose sensor; this causes insulin secretion in higher glucose  levels."
41037821,10.1139/cjpp-2025-0177,Lysine acetylation of aquaporin-3 does not improve lithium-induced nephrogenic  diabetes insipidus.,"Aquaporin-3 (AQP3) is expressed in the basolateral membrane of the renal  principal cell, contributing to vasopressin-mediated water reabsorption and  urine concentration. We reported that post-translational acetylation of lysine  282 of AQP3 promotes water permeability. In this study, we hypothesized that  AQP3 acetylation may improve polyuria in a mouse model of lithium-induced  nephrogenic diabetes insipidus (Li-NDI). Wild type, AQP3 acetylation (K282Q),  and deacetylation (K282R) mimetic mice were fed a lithium-containing diet or a  control diet for 14 days. Body masses and spot urines were collected overtime,  while urine flow and osmolality, plasma osmolality, and kidneys were collected  on day 14 of the diets. All Li-NDI mice had greater urine output and water  intake compared to control fed mice, and unexpectedly, this was exacerbated in  female Li-NDI AQP3-acetylation and AQP3-deacetylation mice. After 14 days of  lithium diet, acetylated AQP3 was almost undetectable in the kidneys of WT mice,  and AQP3 localization in acetylated and deacetylated mice was minimal. In the  setting of LI-NDI, the significant loss of AQP3 was not prevented in  acetylated-AQP3 mice and in female mice mutation of K282 resulted in a worsened  Li-NDI phenotype, suggesting that this lysine is critical for promoting  sex-specific AQP3-water permeability."
40443147,10.53738/REVMED.2025.21.920.46982,[Screening and delaying the onset of type 1 diabetes: a new paradigm].,"Type 1 diabetes is a chronic autoimmune disease characterized by the progressive  destruction of insulin-producing beta cells in the pancreas, leading to  permanent insulin dependence. Until recently, treatment was based on managing  symptoms and monitoring complications. However, the emergence of early detection  and intervention strategies is ushering in a new era in the management of type 1  diabetes.  Publisher: Le diabète de type 1 est une maladie auto-immune chronique se  caractérisant par la destruction progressive des cellules bêta productrices  d’insuline dans le pancréas, conduisant à une insulinodépendance permanente.  Jusqu’à récemment, le traitement reposait sur la gestion des symptômes et la  surveillance des complications. Cependant, l’émergence de stratégies de  dépistage et d’interventions précoces ouvre une nouvelle ère dans sa prise en  charge."
41208460,10.1080/07853890.2025.2567609,Identification of circulating miRNA alterations in diabetes patients excluding  periodontitis effects: insights into target gene downregulation in diabetic  complications.,"BACKGROUND: Diabetes mellitus (DM) induces systemic complications through  chronic metabolic dysregulation. Circulating exosomal microRNAs (miRNAs) are  emerging as key regulators of post-transcriptional gene expression and may drive  diabetes-associated pathologies. Although miRNAs have been widely studied in  diabetes, the characterization of PD-independent miRNA signatures across tissues  remains limited. This study aimed to identify DM-specific miRNA alterations and  their contribution to systemic metabolic dysfunction independent of PD. METHODS: Exosomes were isolated from plasma samples, and small RNA sequencing  was performed to identify differentially expressed miRNAs (DE-miRs) using the  limma R package. Predicted target genes were identified using TargetScan and  validated through bulk RNA sequencing datasets from four tissues-foot, kidney,  pancreas, and retina. Differentially expressed genes (DEGs) were analyzed,  followed by Gene Ontology Biological Process (GOBP) and Kyoto Encyclopedia of  Genes and Genomes (KEGG) pathway enrichment to elucidate diabetes-related  mechanisms. RESULTS: We identified 9 upregulated and 6 downregulated DE-miRs specific to the  diabetic group. TargetScan predicted 216 upregulated and 64 downregulated target  genes. Functional validation revealed that these genes were enriched in pathways  related to glucose metabolism, cellular stress response, and tissue repair.  Notably, SREK1 and GLIPR1 were commonly detected across all four tissues,  suggesting potential systemic regulators of diabetes-related complications. CONCLUSION: This study suggests that circulating exosomal miRNAs, independent of  periodontitis, may function as systemic regulators in diabetes. Unlike previous  studies, which did not distinguish co-morbid periodontitis, we specifically  defined PD-independent miRNA signatures and validated their cross-organ  regulatory effects on target genes. Our results revealed a cross-organ  miRNA-mRNA regulatory network and identified common regulatory targets. These  findings provide insights into both systemic and organ-specific mechanisms  underlying diabetic complications and highlight the potential of miRNAs as  biomarkers and therapeutic targets."
40205855,10.1017/S1047951125001556,Comparison of epicardial fat thickness in macrosomic and non-macrosomic infants  of mothers with diabetes.,"BACKGROUND: Epicardial fat thickness also increases in insulin resistance and  diabetes mellitus patients. In our study, we aimed to compare the epicardial fat  thickness and interventricular septum diameter in infants of mothers with  diabetes with infants of mothers without diabetes. Also, to determine the effect  of birth weight on the epicardial fat thickness and the interventricular septum  diameter in infants of mothers with diabetes. MATERIALS AND METHODS: Between November 2022 and June 2023, infants of mothers  with diabetes and healthy infants were compared. According to birth weight,  infants of mothers with diabetes were divided into two groups, macrosomic  infants (≥ 4000 g) and non-macrosomic infants (2500-4000 g). RESULTS: A total of 78 infants of mothers with diabetes and 56 infants of  mothers without diabetes were evaluated. Epicardial fat thickness and  interventricular septum diameter were found to be statistically significantly  higher in infants of mothers with diabetes than in healthy infants. Epicardial  fat thickness and interventricular septum diameter measurements were found to be  statistically significantly higher in the macrosomic of infants than in the  non-macrosomic of infants of mothers with diabetes. Asymmetric septal  hypertrophy was found to be more common in macrosomic infants of diabetic  mothers than in non-macrosomic infants, although not statistically significant.  We also found a positive correlation between epicardial fat thickness and  asymmetric septal hypertrophy. CONCLUSIONS: Epicardial fat thickness is observed to increase along with  neonatal macrosomia and heart mass in gestational diabetes mellitus. The lack of  a significant increase in epicardial fat thickness and interventricular septum  diameter in non-macrosomic infants of mothers with diabetes may be indicative of  good glycaemic control in non-macrosomic infants of mothers with diabetes.  Therefore, good glycaemic control during pregnancy and long-term follow-up of  infants of mothers with diabetes after birth is important."
41168724,10.1186/s12882-025-04546-w,The relationship between serum lipid levels and diabetic nephropathy in patients  with primary diabetes.,"BACKGROUND: Diabetic nephropathy (DN) is a severe complication of diabetes.  Patients with diabetes often have abnormal blood lipid levels, although evidence  of correlations between serum lipid concentrations and DN is still insufficient.  The aim of this study was to examine the correlation between blood lipid levels  and DN in order to provide information to improve the diagnosis and treatment of  DN. METHODS: Patients with primary types 1 and 2 diabetes in the MIMIC-Ⅳ database  were selected as the study population, with the outcome event being DN. The  patients were grouped according to quartiles based on the levels of total  cholesterol (TC), high-density lipoprotein cholesterol (HDL-C), low-density  lipoprotein cholesterol (LDL-C), and triglyceride (TG). A logistic regression  model was constructed to examine the correlation between blood lipid levels and  DN. The regression model was adjusted for different confounding factors to  verify the stability of the results, with interactions and subgroup analysis  also conducted. RESULTS: A total of 15,431 patients with primary types 1 and 2 diabetes were  enrolled in this study, including 2,092 (13.56%) patients with DN. The results  of the multivariate logistic regression indicated that high levels of TC (OR,  1.241; 95%CI, 1.054-1.460) and TG (OR, 1.187; 95%CI, 1.019-1.383) correlated  positively with the occurrence of DN, whereas the correlation between increased  levels of HDL-C and LDL-C and DN occurrence was not statistically significant.  The present study also observed an interaction of TC levels with gender and  estimated glomerular filtration rate (eGFR). CONCLUSION: This study showed that abnormal concentrations of TC and TG  correlated positively with the occurrence of DN in patients with primary  diabetes. This finding emphasizes the importance of regulating blood lipids, and  to some extent provided a reference value for selection of lipid-modulating  drugs in patients with DN. CLINICAL TRIAL NUMBER: No trial number as this is not a clinical trial.  © 2025. The Author(s)."
40625305,10.1111/vec.70004,Pituitary Apoplexy in a Cat With Presumed Acute Diabetes Insipidus.,"OBJECTIVE: To describe and discuss the unusual clinical presentation, novel  imaging findings, and management of a cat with pituitary apoplexy and associated  intraventricular hemorrhage. CASE SUMMARY: A 13-year-old neutered male domestic shorthair cat presented with  semi-comatose mentation and marked polyuria. The menace response and pupillary  light and vestibuloocular reflexes were absent, while the corneal reflex was  maintained. The cat also had sinus bradycardia, hypoventilation, and  hypothermia, indicating a multifocal brain lesion. The urine was hyposthenuric  (urine specific gravity 1.003), and with increasing hypernatremia, central  diabetes insipidus was suspected. After approximately 2 h in the hospital, there  was mild improvement in neurological deficits and vital parameters. Computed  tomography revealed a pituitary tumor with intralesional and extensive  extralesional parenchymal and intraventricular hemorrhage. The cat was  euthanized at the owner's request due to the uncertainty of treatment duration  and outcome. NEW OR UNIQUE INFORMATION PROVIDED: This is the first reported case of suspected  central diabetes insipidus in a dog or cat with PA and intraventricular  hemorrhage; novel clinical and imaging findings are presented.  © Veterinary Emergency and Critical Care Society 2025."
,,,
40865782,10.1016/j.ab.2025.115965,"Hosseini SA(1), Ajorlou P(2), Haddadian H(3), Sohrabipour S(4).","The prevalence of Type 2 diabetes mellitus (T2DM) is increasing worldwide and  represents a major risk factor for the development of diabetic nephropathy (DN),  a severe microvascular complication. Chronic hyperglycemia activates  inflammatory and fibrotic signaling pathways, which contribute to kidney damage.  Integrins, as transmembrane adhesion receptors, play pivotal roles in regulating  inflammation, immune cell trafficking, and insulin resistance. This research  focused on identifying non-invasive biomarkers for T2DM and DN using PBMCs.  Differentially expressed genes related to diabetes were identified through the  analysis of multiple datasets retrieved from the Gene Expression Omnibus,  including GSE95849, GSE9006, GSE25724, and GSE159984. ITGB3 was identified as a  common gene across these datasets, and its expression in DN was further examined  using the GSE142025 dataset. Real-time PCR analysis of PBMC samples revealed a  significant upregulation of ITGB3 expression in individuals with DN and T2DM  compared to healthy controls. The TF2DNA and miRNASNPv3 databases identified 10  transcription factors and 10 variants of ITGB3 involved in 60 miRNA  interactions. Additionally, the DGIdb database revealed 15 drugs potentially  regulating ITGB3 expression. These findings underscore the importance of  integrin-related pathways in diabetes and suggest ITGB3 as a promising target  for future research and therapeutic development.  Copyright © 2025 Elsevier Inc. All rights reserved."
41766522,10.1111/dom.70619,"Pre-Existing Diabetes and Prediabetes in Pregnancy: Evaluation on Glycaemic  Control, Pregnancy Outcomes and Clinical Gaps.","AIMS: Women with pre-existing diabetes remain at increased risks of adverse  pregnancy complications. Optimising glycaemic control before and during  pregnancy could reduce risk but data from Asian countries are limited. This  study evaluates maternal glycaemia, management strategies and pregnancy outcomes  in women with diabetes in a multiethnic cohort. METHODS: We retrospectively studied pregnancies with pre-existing diabetes or  prediabetes at a Singapore tertiary hospital from 01/01/2022 to 31/12/2024.  Maternal data and pregnancy outcomes were analysed by diabetes subtype.  Multivariate logistic regression identified factors linked to adverse outcomes,  including fetal overgrowth (macrosomia and large-for-gestational-age [LGA])  using local birthweight standards. RESULTS: Of 289 pregnancies (75.8% Type 2 diabetes mellitus [T2DM], 19.0%  prediabetes, 5.2% Type 1 diabetes mellitus [T1DM]), median maternal age was  33 years and pre-pregnancy body mass index (BMI) was 29.3 kg/m2. HbA1c improved  from 7.0% to 6.1% across trimesters (p < 0.00). Macrosomia (≥ 4 kg) occurred in  4.2% of infants, while preterm birth was more frequent in T1DM (33.3%) than in  T2DM (5.0%) or prediabetes (1.8%). Retinopathy screening was completed in 67.6%  of patients and continuous glucose monitoring (CGM) or pump devices were not  utilised. Using Singapore LGA reference, third trimester HbA1c < 6.5% was  associated with lower odds of LGA. CONCLUSIONS: Multidisciplinary care enhanced glycaemic control and reduced  macrosomia, but women with T1DM remain at increased risk of preterm delivery and  neonatal morbidity. Enhanced preconception care, retinopathy screening and  adoption of real-time CGM may improve outcomes in Asian women with pre-existing  diabetes in pregnancy.  © 2026 John Wiley & Sons Ltd."
,,,
40189101,10.1016/j.molmet.2025.102140,"Shen ZQ(1), Chiu WT(2), Kao CH(3), Chen YC(1), Chen LH(4), Teng TW(1), Hsiung  SY(1), Tzeng TY(5), Tung CY(5), Juan CC(6), Tsai TF(7).","OBJECTIVE: Diabetes, characterized by childhood-onset, autoantibody-negativity  and insulin-deficiency, is a major manifestation of Wolfram syndrome 2 (WFS2),  which is caused by recessive mutations of CISD2. Nevertheless, the mechanism  underlying β-cell dysfunction in WFS2 remains elusive. Here we delineate the  essential role of CISD2 in β-cells. METHODS: We use β-cell specific Cisd2 knockout (Cisd2KO) mice, a CRISPR-mediated  Cisd2KO MIN6 β-cell line and transcriptomic analysis. RESULTS: Four findings are pinpointed. Firstly, β-cell specific Cisd2KO in mice  disrupts systemic glucose homeostasis via impairing β-granules synthesis and  insulin secretion; hypertrophy of the β-islets and the presence of a loss of  identity that affects certain β-cells. Secondly, Cisd2 deficiency leads to  impairment of glucose-induced extracellular Ca2+ influx, which compromises  Ca2+-mediated insulin secretory signaling, causing mitochondrial dysfunction  and, thereby impairing insulin secretion in the MIN6-Cisd2KO β-cells. Thirdly,  transcriptomic analysis of β-islets reveals that Cisd2 modulates proteostasis  and ER stress, mitochondrial function, insulin secretion and vesicle transport.  Finally, the activated state of two potential upstream regulators, Glis3 and  Hnf1a, is significantly suppressed under Cisd2 deficiency; notably, their  downstream target genes are deeply involved in β-cell function and identity. CONCLUSIONS: These findings provide mechanistic insights and form a basis for  developing therapeutics for the effective treatment of diabetes in WFS2  patients.  Copyright © 2025 The Author(s). Published by Elsevier GmbH.. All rights  reserved."
40456809,10.1038/s41598-025-03718-w,Data-driven diabetes mellitus prediction and management: a comparative  evaluation of decision tree classifier and artificial neural network models  along with statistical analysis.,"Diabetes Mellitus is a chronic metabolic disorder affecting a substantial global  population leading to complications such as retinopathy, nephropathy,  neuropathy, foot problems, heart attacks, and strokes if left unchecked. Prompt  detection and diagnosis are crucial in managing and averting these  complications. This study compares the effectiveness of a Decision Tree  Classifier and an Artificial Neural Network (ANN) in predicting Diabetes  Mellitus. The Decision Tree Classifier demonstrated superior performance,  achieving a 97.7% accuracy rate compared to the ANN's 94.7%. The Decision Tree  Classifier also achieved higher precision (96.9% vs. 88.8%) and recall (96.5%  vs. 90.2%) than the ANN, along with a balanced F1 score of 96.5% versus 90.2%.  The Matthews Correlation Coefficient (MCC) confirmed a stronger correlation  between predictions and actual labels for the Decision Tree Classifier (87.4%)  compared to the ANN (78%). Furthermore, the Area Under Curve (AUC) score of 96%  for the Decision Tree Classifier was higher than that of ANN (78%). The relative  importance feature analysis clearly established glycated hemoglobin (HbA1c) as  the paramount factor in predicting diabetes mellitus. Diabetic patients showed  markedly higher cholesterol and triglycerides, increasing cardiovascular risk,  while High Density Lipoprotein (HDL) and Low-Density Lipoprotein (LDL) levels  showed no significant difference between diabetics and non-diabetics. However,  Very Low-Density Lipoprotein (VLDL) was significantly elevated, suggesting  altered lipid transport in diabetes. Body Mass Index (BMI) was also notably  higher in diabetics, reinforcing the link between obesity and diabetes risk.  Principal Component analysis further highlighted five clusters of health-related  variables, identifying age-related metabolic indicators (AGE, HbA1c, BMI),  kidney function markers (creatinine (Cr), Urea), cardiovascular lipid profiles  (Cholesterol, LDL), lipid transport (VLDL), and protective cardiovascular  indicator (HDL). The study highlights the superiority of decision tree  classifier in predicting Diabetes Mellitus, suggesting its potential for  significant clinical applications in diagnosis and management.  © 2025. The Author(s)."
41382125,10.1186/s12889-025-25948-3,"The relationship of the nutritional literacy level of individuals with diabetes  on nutrition, quality of life, and metabolic control.","BACKGROUND: Nutritional literacy is essential to improve the quality of life and  metabolic control of individuals with diabetes. The aim is to evaluate the  relationship between the Nutrition Literacy Level of Diabetic Individuals on  Nutrition, Quality of Life, and Metabolic Control. METHODS: This study evaluated the relationship between the nutritional literacy  level of 179 individuals diagnosed with diabetes aged 18-65 years with  nutrition, quality of life, and metabolic control. The data of the study were  obtained through a 5-part face-to-face survey method. Self-Perceived Food  Literacy Scale (SPFLS) was used to measure the nutritional literacy of the  participants, and the Quality-of-Life Short Form 36 (SF-36) was used to assess  the health-related quality of life. RESULTS: Of the participants, 55.3% (n=99) had type-2 diabetes, and 44.7% (n=80)  had type-1 diabetes. Their mean BMI was 27.83 ± 6.38 kg/m2 and an HbA1c value of  7.88 ± 2.13%. The mean age of individuals with type-1 diabetes participating in  the study was 36.69±13.77, and those with type-2 diabetes as 55.60±9.91. In  addition, when evaluated in terms of diabetes duration, the mean age was  13.17±9.74 years in those with type-1 diabetes and 11.80±8.13 years in those  with type-2 diabetes. A statistically significant differ-ence (p<0.05; p<0.001)  was found in the SPFLS sub-factor scores for 'Social and Conscious Eating' and  'Food Label Analysis' among diabetic individuals based on their diabetes type.  However, no statistically significant difference was found in the SF-36  sub-factor scores (p>0.05). The study found a weak negative correlation between  the BMI of individuals with type 1 diabetes and the SPFLS sub-factors  'Resilience and Resistance' and 'Examining Food Labels'(p<0.05). In type-2  diabetics, BMI showed a weak positive correlation with 'Food Preparation Skills'  and a weak negative correlation with 'Resilience and Resistance,' 'Examining  Food Labels,' and 'Physical Function' (p<0.05). Additionally, in type-2  diabetics, BMI was weakly positively correlated with 'Healthy Food Stockpiling,'  while the SF-36 sub-factors 'Physical Func-tion,' 'Role Physical,' and  'Vitality' showed weak negative correlations"" (p<0.05). While no significant  statistical difference was found between the SPFLS sub-factors and HbA1c values  in type-1 diabetic indi-viduals (p>0.05), only the ""Healthy Food Availability""  sub-factor and HbA1c were found to be statistically significant in type-2  diabetic individuals (p<0.05).The subscales of SPFLS and SF-36 show significant  re-lationships with the physical activity level, nutritional habits, body  functions, mental health, social life, and general quality of life of  individuals with diabetes, comprehensively revealing the disease's physical,  psy-chosocial, and lifestyle effects on the individual. These findings support  the significant associations of BMI and HbA1c with various lifestyle and health  factors. CONCLUSIONS: This study found that in type-1 diabetics, age and diabetes  duration were positively correlated with food literacy and quality of life,  while no such correlations were found in type-2 diabetics. Increasing food  liter-acy in diabetes management may be an important component that can  positively influence metabolic con-trol, improve physical and mental health, and  give individuals the option to manage their health and im-prove quality of life  and well-being.  © 2026. The Author(s)."
40906910,10.1097/MPH.0000000000003116,Trametinib-induced Hyponatremia in a Patient With Craniopharyngioma and Diabetes  Insipidus.,"Adamantinomatous craniopharyngiomas (ACPs) are rare, sellar-suprasellar benign  tumors that cause considerable morbidity and mortality due to local invasion and  treatment-related damage to surrounding structures, including central diabetes  insipidus (CDI). Trametinib is a highly selective inhibitor of MEK1 and MEK2,  which has been evaluated in both adult and pediatric cancers/ tumors with  activation of the oncogenic mitogen-activated protein kinase (MAPK) pathway.  Despite being thought to have fewer side effects than conventional cytotoxic  chemotherapy, off-target toxicities such as hyponatremia have been described.  The use of MEK inhibitors in ACPs are limited to case reports and a phase II  trial is currently underway. We report a pediatric patient with multiply  progressive ACP and known brittle CDI who developed severe hyponatremia  associated with a significant decrease in desmopressin dosing after starting  trametinib and a rapid rebound of desmopressin requirement with its cessation.  We recommend close monitoring of serum sodium levels and a review of  desmopressin doses in patients with CDI when started on treatment with MEK  inhibitors.  Copyright © 2025 The Author(s). Published by Wolters Kluwer Health, Inc."
38287775,10.23736/S0390-5616.23.06162-3,Prediction of diabetes insipidus occurrence after endoscopic endonasal removal  of sellar lesions using MRI-based radiomics and machine learning.,"BACKGROUND: Pituitary adenomas and craniopharyngiomas are the most common  lesions of the sellar region. These tumors are responsible for invasion or  compression of crucial neurovascular structures. The involvement of the  pituitary stalk warrants high rates of both pre- and post- operative diabetes  insipidus. The aim of our study was to assess the accuracy of machine learning  analysis from preoperative MRI of pituitary adenomas and craniopharyngiomas for  the prediction of DI occurrence. METHODS: All patients underwent MRI exams either on a 1.5- or 3-T MR scanner  from two Institutions, including coronal T2-weighted (T2-w) and  contrast-enhanced T1-weighted (CE T1-w) Turbo Spin Echo sequences. Feature  selection was carried out as a multi-step process, with a threshold of 0.75 to  identify robust features. Further feature selection steps included filtering  based on feature variance (threshold >0.01) and pairwise correlation (threshold  <0.80). A Bayesian Network model was trained with 10-fold cross validation  employing SMOTE to balance classes exclusively within the training folds. RESULTS: Thirty patients were included in this study. In total 2394 features  were extracted and 1791 (75%) resulted stable after ICC analysis. The number of  variant features was 1351 and of non-colinear features was 125. Finally, 10  features were selected by oneR ranking. The Bayesian Network model showed an  accuracy of 63% with a precision of 77% for DI prediction (0.68 area under the  precision-recall curve). CONCLUSIONS: We assessed the accuracy of machine learning analysis of  texture-derived parameters from preoperative MRI of pituitary adenomas and  craniopharyngiomas for the prediction of DI occurrence."
40568561,10.3389/fendo.2025.1600218,Roles of myokines in osteoporosis under physiological and diabetic conditions.,"The musculoskeletal system is not only closely linked anatomically, but  muscle-derived myokines also play a crucial role in bone development and  metabolism beyond the effects of mechanical force. Myokines are essential in  muscle-bone crosstalk, significantly influencing bone remodeling and metabolism.  In the context of diabetes, including both type 1 (T1DM) and type 2 (T2DM),  changes in myokine expression have a substantial impact on bone metabolism,  leading to an increased risk of osteoporosis. This review provides a  comprehensive examination of the roles of key myokines in regulating osteoblast  lineage cells and osteoclast activity. We highlight how different myokines can  either promote or inhibit bone formation and resorption and discuss their  altered expression levels under diabetic conditions. A deeper understanding of  the multifaceted roles of myokines may open new avenues for treating  osteoporosis, particularly in diabetic patients.  Copyright © 2025 Ji, Hu, Xu and Yang."
40473670,10.1038/s41598-025-03382-0,Variability and misclassification of albuminuria in patients with type 2  diabetes mellitus.,"Measurement of albuminuria is central in assessment, staging and evaluation of  treatment response of diabetic kidney disease. Due to high intra-individual  variability of albuminuria, guidelines recommend specific sampling intervals and  usually agreement of two out of three samples for correct staging. Nevertheless,  different confirmation and staging strategies have been proposed for albuminuria  assessment. We report albumin-to-creatine ratio measurements of spot urine  samples in a modern European cohort (n = 773) of type 2 diabetes mellitus  patients in a primary care setting. Information on albuminuria, its variability  and associated baseline characteristics are presented. The amount of  ""misclassification"" of alternative staging strategies compared to the guideline  recommended gold standard is reported. Additionally, we applied quantile  regression to estimate the conditional quantiles of the second and third  measurement, allowing an estimation of likely variability at a given albuminuria  level. Overall, the coefficient of variation of albumin-to-creatinine ratio, as  a measure of variability, is high with a median of 41%. This variability leads  in part to substantial disagreement of alternative staging strategies with the  gold standard. In general, higher variability of albuminuria seems to be  associated with more severe kidney disease. The high variability of albuminuria  necessitates caution and consideration for adequate clinical use. In this study,  we provide data regarding the expected variability, correct usage and  limitations of albuminuria in a modern primary care diabetes mellitus  population.  © 2025. The Author(s)."
40572705,10.3390/medicina61061017,Whole Exome Sequencing in 26 Saudi Patients Expands the Mutational and Clinical  Spectrum of Diabetic Nephropathy.,"Background and Objectives: Type 2 diabetes mellitus (T2DM) is a health problem  all over the world due to its serious complications such as diabetic  nephropathy, diabetic neuropathy, diabetic retinopathy, cardiovascular diseases,  and limb amputation. The risk factors for T2DM are environmental, lifestyle, and  genetic. The genome-wide association studies (GWASs) have revealed the linkage  of certain loci with diabetes mellitus (DM) and its complications. The objective  of this study was to examine the association of genetic loci with diabetic  nephropathy (DN) in the Saudi population. Materials and Methods: Whole exome  sequencing (WES) and bioinformatics analysis, such as Genome Analysis Toolkit,  Samtools, SnpEff, Polymorphism Phenotyping v2, and Sorting Intolerant from  Tolerant (SIFT), were used to examine the association of gene variations with DN  in 26 Saudi patients (18 males and 8 females). Results: The present study showed  that there are loci that are probably linked to DM and DN. The genes showed  variations that include COCH, PRPF31, PIEZO2, RABL5, CCT5, PLIN3, PDE4A, SH3BP2,  GPR108, GPR108, MUC6, CACNA1D, and MAFA. The physiological processes that are  potentially affected by these gene variations include insulin signaling and  secretion, the inflammatory pathway, and mitochondrial function. Conclusion: The  variations in these genes and the dysregulation of these processes may be linked  to the development of DM and DN. These findings require further verification in  future studies with larger sample sizes and protein functional studies. The  results of this study will assist in identifying the genes involved in DM and DN  (for example, through genetic counseling) and help in prevention and treatment  of individuals or populations at risk of this disease and its complications."
40897611,10.1016/j.numecd.2025.104233,A new role for glucagon: from secondary hormone to key player.,"BACKGROUND AND AIMS: In the years immediately after its discovery, glucagon was  considered only as an ""antidote"" for the treatment of insulin-induced  hypoglycemia. The advent of specific radioimmunoassay (RIA) techniques has  enabled a better understanding of glucagon's role, revealing its close  connection with the pathogenesis of diabetes mellitus. This review briefly  summarizes the studies regarding the pathophysiology of glucagon and its  different therapeutic implications in metabolic disorders. DATA SYNTHESIS: A comprehensive literature search was conducted utilizing PubMed  and Scopus, employing the keywords ""glucagon"", ""insulin"", ""glucose  counterregulation"", and ""diabetes mellitus"". This search was restricted to  studies published within the past fifteen years, without imposing limitations on  study types. However, we mention certain historical aspects of the discovery of  glucagon. In type 1 diabetes mellitus, research has concentrated on glucagon's  role as a direct counterregulatory hormone to insulin, and on delineating the  condition of ""glucagon excess"" in absolute insulin deficiency, considered a  critical factor in the onset of diabetic ketoacidosis (DKA). Conversely, in type  2 diabetes mellitus, research has transitioned from glucagon antagonism to the  ""paradoxical"" activity of glucagon agonism, given its potential positive effects  on energy consumption. This has facilitated the development of incretin-based  molecules with multi-receptor action, demonstrating significant clinical  efficacy in glycemic control, weight loss, and hepatic fat diminution. CONCLUSIONS: This review highlights the fundamental role of glucagon in the  pathogenesis of diabetes mellitus and its significant therapeutic implications,  based on recent research findings.  Copyright © 2025 The Authors. Published by Elsevier B.V. All rights reserved."
